0.414562, -0.036891, 0.389751
0.408953, -0.020512, 0.364725
0.413817, -0.035573, 0.393113
0.397260, -0.022397, 0.351298
0.401167, -0.019628, 0.366127
0.402082, -0.017966, 0.302437
0.405609, -0.019560, 0.362968
0.414712, -0.028588, 0.393908
0.412247, -0.027731, 0.401659
0.398493, -0.018507, 0.330827
0.414001, -0.034002, 0.379185
0.415660, -0.022958, 0.396337
0.399150, -0.022850, 0.326075
0.383174, -0.015542, 0.289184
0.391072, -0.036689, 0.318666
0.412917, -0.064050, 0.295154
0.076574, -0.002964, 0.344282
0.404324, -0.028851, 0.392172
0.411054, -0.036651, 0.373526
0.422512, -0.032207, 0.360280
0.383221, -0.019158, 0.345624
0.387860, -0.020594, 0.353346
0.389512, -0.034088, 0.319638
0.396923, -0.015939, 0.316507
0.395859, -0.020946, 0.314042
0.400345, -0.029147, 0.346300
0.415305, -0.025383, 0.407362
0.380446, -0.016748, 0.353601
0.414058, -0.032990, 0.383786
0.411881, -0.032210, 0.362040
0.412882, -0.020695, 0.362777
0.044285, -0.021450, 0.248634
0.335856, -0.029960, 0.442486
0.391711, -0.024743, 0.377259
0.396684, -0.018151, 0.346040
0.421193, -0.020978, 0.316971
0.385879, -0.020118, 0.352559
0.380030, -0.027508, 0.346651
0.387394, -0.017882, 0.347263
0.393035, -0.030454, 0.363093
0.387432, -0.021140, 0.335978
0.415332, -0.024430, 0.393538
0.357211, -0.014567, 0.356013
0.230177, 0.001991, 0.300770
0.386477, -0.021731, 0.344179
0.377545, -0.033070, 0.321147
0.253288, -0.002234, 0.334483
0.270388, -0.012787, 0.312104
0.394091, -0.022671, 0.339864
0.409973, -0.035823, 0.380962
0.396595, -0.021389, 0.319194
0.402106, -0.025504, 0.378414
0.392303, -0.028217, 0.341283
0.413799, -0.035637, 0.382598
0.403913, -0.020940, 0.384702
0.386693, -0.017997, 0.345178
0.402344, -0.019529, 0.361606
0.404133, -0.019586, 0.361167
0.410144, -0.019985, 0.350171
0.417595, -0.045209, 0.316301
0.387309, -0.017294, 0.346493
0.292947, -0.011195, 0.342077
0.042410, -0.063893, 0.252776
0.398639, -0.027721, 0.329200
0.417960, -0.038439, 0.316568
0.418705, -0.039234, 0.308614
0.394068, -0.017868, 0.356131
0.393732, -0.016884, 0.338318
0.147571, -0.048135, 0.345191
0.320957, -0.011509, 0.292156
0.299865, -0.009143, 0.347232
0.297167, -0.024249, 0.347417
0.395635, -0.017157, 0.374758
0.409929, -0.020747, 0.334814
0.398408, -0.051537, 0.290114
0.416383, -0.023336, 0.400032
0.344432, -0.031528, 0.447550
0.411622, -0.038546, 0.365362
0.065277, 0.001910, 0.436718
0.260237, -0.001052, 0.316388
-0.041495, -0.113324, 0.486586
0.162138, 0.007990, 0.265154
0.395349, -0.022416, 0.337532
0.386536, -0.032930, 0.317984
0.383830, -0.033957, 0.324958
0.146613, 0.004601, 0.253872
0.265244, 0.003635, 0.304675
0.379189, -0.019225, 0.327761
0.413973, -0.022536, 0.358748
0.341534, -0.031300, 0.439638
0.355050, -0.049383, 0.271771
0.385660, -0.033442, 0.314500
0.413702, -0.034206, 0.393812
0.340771, -0.008454, 0.281698
0.386679, -0.036863, 0.322476
0.374033, -0.055810, 0.257529
0.376364, -0.051384, 0.277772
0.415866, -0.023797, 0.401995
0.397031, -0.007279, 0.292601
0.414587, -0.023707, 0.379573
0.366397, -0.137629, -0.046144
0.386429, -0.042285, 0.095545
0.396574, -0.060583, 0.285940
0.415076, -0.030758, 0.394924
0.376653, -0.015884, 0.352115
0.380578, -0.016545, 0.355647
0.389756, -0.017229, 0.352402
0.391375, -0.017166, 0.350893
0.407418, -0.022369, 0.397101
0.289921, -0.002098, 0.299320
0.255005, -0.016754, 0.311048
0.382734, -0.018239, 0.334518
0.414426, -0.033275, 0.391112
0.413798, -0.026740, 0.395388
0.419728, -0.023113, 0.306295
0.346068, -0.033453, 0.440996
0.346216, -0.031389, 0.442260
0.349385, -0.047770, 0.283258
0.398870, -0.019976, 0.378075
0.405980, -0.019932, 0.361712
0.384931, -0.063770, 0.164384
0.339016, -0.045410, 0.282600
0.389291, -0.031536, 0.326181
0.414957, -0.022631, 0.368755
0.411673, -0.033227, 0.362266
0.412678, -0.023589, 0.363215
0.396949, -0.017601, 0.336217
0.412786, -0.037314, 0.348949
0.258012, -0.060338, 0.263430
0.051803, -0.026953, 0.209063
0.248709, -0.052040, 0.269276
0.371833, -0.015567, 0.354961
0.385316, -0.017518, 0.354913
0.388251, -0.035838, 0.317284
0.402780, -0.019374, 0.361097
0.333528, -0.014308, 0.299446
0.321946, -0.011908, 0.362864
-0.103935, -0.090636, 0.113950
0.411830, -0.036121, 0.359840
0.395890, -0.022721, 0.340803
0.412883, -0.020930, 0.366924
0.388168, -0.021787, 0.354139
0.414027, -0.031767, 0.377698
0.414743, -0.034850, 0.371007
0.252066, -0.057345, 0.256632
0.389963, -0.036428, 0.317495
0.402490, -0.017899, 0.310254
0.391310, -0.035852, 0.315033
0.398674, -0.050862, 0.293017
0.397356, -0.018076, 0.350699
0.397750, -0.017974, 0.354596
0.395021, -0.018234, 0.358944
0.398355, -0.018646, 0.359303
0.388039, -0.010255, 0.360290
0.358124, -0.046074, 0.278447
0.357511, -0.046512, 0.277155
0.392958, -0.014639, 0.368211
0.343859, -0.031181, 0.444829
0.384549, -0.022135, 0.345994
0.415167, -0.022895, 0.372460
0.384451, -0.022087, 0.345604
0.388564, -0.017367, 0.352840
0.385799, -0.016697, 0.352823
0.388449, -0.017214, 0.352605
0.380030, -0.016387, 0.352607
0.390745, -0.017491, 0.343473
0.312702, -0.004871, 0.314696
0.387064, -0.016575, 0.350032
0.391139, -0.032005, 0.326946
